"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1158167855)', 'id': 1158167855, 'dn': 'CVPR: Computer Vision and Pattern Recognition', 'sn': 'cvpr', 'norm': '', 'd': '', 'pc': 7843, 'pcby': [], 'ccnt': 1277767, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -9.4172058869, 'et': 4}"
"{'fos': [], 'pqe': 'Composite(J.JId=100062975)', 'id': 100062975, 'dn': 'Computer Animation and Virtual Worlds', 'sn': '', 'norm': '', 'd': '', 'pc': 106, 'pcby': [], 'ccnt': 8932, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0639761235, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=10134376)', 'id': 10134376, 'dn': 'Sustainability', 'sn': '', 'norm': '', 'd': '', 'pc': 107, 'pcby': [], 'ccnt': 129749, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0651040787, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=154368109)', 'id': 154368109, 'dn': 'International Journal of Machine Tools & Manufacture', 'sn': '', 'norm': '', 'd': '', 'pc': 64, 'pcby': [], 'ccnt': 168826, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.065395138, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=38672802)', 'id': 38672802, 'dn': 'Iete Technical Review', 'sn': '', 'norm': '', 'd': '', 'pc': 105, 'pcby': [], 'ccnt': 7629, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0660051373, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=168975578)', 'id': 168975578, 'dn': 'Journal of Microscopy', 'sn': '', 'norm': '', 'd': '', 'pc': 92, 'pcby': [], 'ccnt': 168232, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0667921132, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=128754310)', 'id': 128754310, 'dn': 'Applied Mechanics and Materials', 'sn': '', 'norm': '', 'd': '', 'pc': 109, 'pcby': [], 'ccnt': 69315, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0668538828, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764359236)', 'id': 2764359236, 'dn': 'The Journal of the Korean Institute of Information and Communication Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 90, 'pcby': [], 'ccnt': 1935, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0673213896, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=100014455)', 'id': 100014455, 'dn': 'BMC Research Notes', 'sn': '', 'norm': '', 'd': '', 'pc': 59, 'pcby': [], 'ccnt': 70369, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0675484416, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=190924190)', 'id': 190924190, 'dn': 'Journal of Physics: Condensed Matter', 'sn': '', 'norm': '', 'd': '', 'pc': 26, 'pcby': [], 'ccnt': 600327, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0685023477, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=100666833)', 'id': 100666833, 'dn': 'The International Arab Journal of Information Technology', 'sn': '', 'norm': '', 'd': '', 'pc': 108, 'pcby': [], 'ccnt': 6436, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0726472614, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2597340651)', 'id': 2597340651, 'dn': 'Frontiers in Genetics', 'sn': '', 'norm': '', 'd': '', 'pc': 112, 'pcby': [], 'ccnt': 55910, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0726627641, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2755217574)', 'id': 2755217574, 'dn': 'F1000Research', 'sn': '', 'norm': '', 'd': '', 'pc': 116, 'pcby': [], 'ccnt': 33647, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0754325987, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=94044085)', 'id': 94044085, 'dn': 'Games and Economic Behavior', 'sn': '', 'norm': '', 'd': '', 'pc': 57, 'pcby': [], 'ccnt': 106128, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0757468797, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=36980176)', 'id': 36980176, 'dn': 'Computational and Mathematical Methods in Medicine', 'sn': '', 'norm': '', 'd': '', 'pc': 111, 'pcby': [], 'ccnt': 15991, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0781256404, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=17551360)', 'id': 17551360, 'dn': 'Water Resources Management', 'sn': '', 'norm': '', 'd': '', 'pc': 102, 'pcby': [], 'ccnt': 86444, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0842166953, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2595899084)', 'id': 2595899084, 'dn': 'arXiv: Human-Computer Interaction', 'sn': '', 'norm': '', 'd': '', 'pc': 122, 'pcby': [], 'ccnt': 5660, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0849983899, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764534902)', 'id': 2764534902, 'dn': 'SPIE milestone series', 'sn': '', 'norm': '', 'd': '', 'pc': 13, 'pcby': [], 'ccnt': 2862, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0852508517, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=20334542)', 'id': 20334542, 'dn': 'IEEE Engineering in Medicine and Biology Magazine', 'sn': '', 'norm': '', 'd': '', 'pc': 62, 'pcby': [], 'ccnt': 50027, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0880900726, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2299478)', 'id': 2299478, 'dn': 'Journal of Neuroengineering and Rehabilitation', 'sn': '', 'norm': '', 'd': '', 'pc': 69, 'pcby': [], 'ccnt': 46899, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0891723023, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=166095821)', 'id': 166095821, 'dn': 'Journal of Computer Research and Development', 'sn': '', 'norm': '', 'd': '', 'pc': 90, 'pcby': [], 'ccnt': 9633, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0903083444, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=108821158)', 'id': 108821158, 'dn': 'Geophysical Journal International', 'sn': '', 'norm': '', 'd': '', 'pc': 81, 'pcby': [], 'ccnt': 526475, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0914433875, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=80660208)', 'id': 80660208, 'dn': 'Biological Conservation', 'sn': '', 'norm': '', 'd': '', 'pc': 66, 'pcby': [], 'ccnt': 447389, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0933283057, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=123480357)', 'id': 123480357, 'dn': 'Journal of Physical Chemistry Letters', 'sn': '', 'norm': '', 'd': '', 'pc': 75, 'pcby': [], 'ccnt': 245754, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0940700152, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764886168)', 'id': 2764886168, 'dn': 'Journal of robotics and mechatronics', 'sn': '', 'norm': '', 'd': '', 'pc': 111, 'pcby': [], 'ccnt': 11261, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0974829134, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=172897590)', 'id': 172897590, 'dn': 'The Journal of Object Technology', 'sn': '', 'norm': '', 'd': '', 'pc': 71, 'pcby': [], 'ccnt': 9402, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.0979653764, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=59479367)', 'id': 59479367, 'dn': 'Microwave and Optical Technology Letters', 'sn': '', 'norm': '', 'd': '', 'pc': 88, 'pcby': [], 'ccnt': 107823, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1004168381, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=203256638)', 'id': 203256638, 'dn': 'Nature Medicine', 'sn': '', 'norm': '', 'd': '', 'pc': 20, 'pcby': [], 'ccnt': 1370148, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1035469482, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=99182027)', 'id': 99182027, 'dn': 'Journal of Sound and Vibration', 'sn': '', 'norm': '', 'd': '', 'pc': 109, 'pcby': [], 'ccnt': 531759, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1047021821, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=36887808)', 'id': 36887808, 'dn': 'Natural Language and Linguistic Theory', 'sn': '', 'norm': '', 'd': '', 'pc': 101, 'pcby': [], 'ccnt': 33892, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1116692565, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=169411308)', 'id': 169411308, 'dn': 'Fuzzy Sets and Systems', 'sn': '', 'norm': '', 'd': '', 'pc': 90, 'pcby': [], 'ccnt': 339355, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.111776673, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764932843)', 'id': 2764932843, 'dn': 'Current protocols in human genetics', 'sn': '', 'norm': '', 'd': '', 'pc': 53, 'pcby': [], 'ccnt': 29092, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1122398924, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=931548824)', 'id': 931548824, 'dn': 'Online Information Review', 'sn': '', 'norm': '', 'd': '', 'pc': 92, 'pcby': [], 'ccnt': 22527, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1131394436, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=49861241)', 'id': 49861241, 'dn': 'The Lancet', 'sn': '', 'norm': '', 'd': '', 'pc': 84, 'pcby': [], 'ccnt': 6154835, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1134777062, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=60406085)', 'id': 60406085, 'dn': 'Geoscientific Model Development', 'sn': '', 'norm': '', 'd': '', 'pc': 92, 'pcby': [], 'ccnt': 44315, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1202824117, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=159894308)', 'id': 159894308, 'dn': 'Geographical Analysis', 'sn': '', 'norm': '', 'd': '', 'pc': 48, 'pcby': [], 'ccnt': 49940, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1218927445, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=104274287)', 'id': 104274287, 'dn': 'Geoinformatica', 'sn': '', 'norm': '', 'd': '', 'pc': 74, 'pcby': [], 'ccnt': 16271, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.124980856, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=86860186)', 'id': 86860186, 'dn': 'Natural Hazards', 'sn': '', 'norm': '', 'd': '', 'pc': 82, 'pcby': [], 'ccnt': 102351, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1261952357, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=16945967)', 'id': 16945967, 'dn': 'Sensors and Actuators A-physical', 'sn': '', 'norm': '', 'd': '', 'pc': 81, 'pcby': [], 'ccnt': 285669, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1291503509, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=169174478)', 'id': 169174478, 'dn': 'Journal on Data Semantics', 'sn': '', 'norm': '', 'd': '', 'pc': 42, 'pcby': [], 'ccnt': 5341, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1317413389, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=147177414)', 'id': 147177414, 'dn': 'Aiche Journal', 'sn': '', 'norm': '', 'd': '', 'pc': 102, 'pcby': [], 'ccnt': 486979, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1322461833, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=184645833)', 'id': 184645833, 'dn': 'Chemical Science', 'sn': '', 'norm': '', 'd': '', 'pc': 61, 'pcby': [], 'ccnt': 217232, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1347622102, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=62009534)', 'id': 62009534, 'dn': 'Transportation', 'sn': '', 'norm': '', 'd': '', 'pc': 95, 'pcby': [], 'ccnt': 51327, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1360413304, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=45992627)', 'id': 45992627, 'dn': 'The Economic Journal', 'sn': '', 'norm': '', 'd': '', 'pc': 6, 'pcby': [], 'ccnt': 485344, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1362860411, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=64250036)', 'id': 64250036, 'dn': 'Multivariate Behavioral Research', 'sn': '', 'norm': '', 'd': '', 'pc': 70, 'pcby': [], 'ccnt': 98996, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.139194373, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=8802318)', 'id': 8802318, 'dn': 'Annals of the New York Academy of Sciences', 'sn': '', 'norm': '', 'd': '', 'pc': 84, 'pcby': [], 'ccnt': 1543396, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1397612608, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=6791298)', 'id': 6791298, 'dn': 'Physical Review B', 'sn': '', 'norm': '', 'd': '', 'pc': 75, 'pcby': [], 'ccnt': 5731300, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1402501469, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=93121129)', 'id': 93121129, 'dn': 'Hydrology and Earth System Sciences', 'sn': '', 'norm': '', 'd': '', 'pc': 89, 'pcby': [], 'ccnt': 140760, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1427326408, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=183337005)', 'id': 183337005, 'dn': 'Adaptive Behavior', 'sn': '', 'norm': '', 'd': '', 'pc': 71, 'pcby': [], 'ccnt': 18234, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1438015244, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=100920005)', 'id': 100920005, 'dn': 'College & Research Libraries', 'sn': '', 'norm': '', 'd': '', 'pc': 84, 'pcby': [], 'ccnt': 29585, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1452310288, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=70478294)', 'id': 70478294, 'dn': 'The Journal of Logic and Algebraic Programming', 'sn': '', 'norm': '', 'd': '', 'pc': 67, 'pcby': [], 'ccnt': 10454, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1467873622, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=127795871)', 'id': 127795871, 'dn': 'Journal of Educational Computing Research', 'sn': '', 'norm': '', 'd': '', 'pc': 97, 'pcby': [], 'ccnt': 39486, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1469315396, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=187114417)', 'id': 187114417, 'dn': 'Evolutionary Bioinformatics', 'sn': '', 'norm': '', 'd': '', 'pc': 7, 'pcby': [], 'ccnt': 18116, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1497987819, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=128978809)', 'id': 128978809, 'dn': 'Scientific Studies of Reading', 'sn': '', 'norm': '', 'd': '', 'pc': 87, 'pcby': [], 'ccnt': 29201, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1513725899, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=83215360)', 'id': 83215360, 'dn': 'Iet Image Processing', 'sn': '', 'norm': '', 'd': '', 'pc': 110, 'pcby': [], 'ccnt': 11564, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1525326211, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2484288132)', 'id': 2484288132, 'dn': 'IEEE/CAA Journal of Automatica Sinica', 'sn': '', 'norm': '', 'd': '', 'pc': 94, 'pcby': [], 'ccnt': 5640, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1539689584, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764924990)', 'id': 2764924990, 'dn': 'The Smart Computing Review', 'sn': '', 'norm': '', 'd': '', 'pc': 45, 'pcby': [], 'ccnt': 802, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1568623188, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=133599136)', 'id': 133599136, 'dn': 'Organizational Research Methods', 'sn': '', 'norm': '', 'd': '', 'pc': 51, 'pcby': [], 'ccnt': 66927, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1591105202, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=73535193)', 'id': 73535193, 'dn': 'Computers & Mathematics With Applications', 'sn': '', 'norm': '', 'd': '', 'pc': 97, 'pcby': [], 'ccnt': 200241, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1596145571, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2480748589)', 'id': 2480748589, 'dn': 'Vehicular Communications', 'sn': '', 'norm': '', 'd': '', 'pc': 63, 'pcby': [], 'ccnt': 3277, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1597596792, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=183285281)', 'id': 183285281, 'dn': 'Advances in Computers', 'sn': '', 'norm': '', 'd': '', 'pc': 61, 'pcby': [], 'ccnt': 14343, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1602777389, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=207433681)', 'id': 207433681, 'dn': 'IEICE Electronics Express', 'sn': '', 'norm': '', 'd': '', 'pc': 118, 'pcby': [], 'ccnt': 12926, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1642889484, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=56603566)', 'id': 56603566, 'dn': 'Systems & Control Letters', 'sn': '', 'norm': '', 'd': '', 'pc': 77, 'pcby': [], 'ccnt': 162028, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1667999656, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=42504509)', 'id': 42504509, 'dn': 'Journal of Phonetics', 'sn': '', 'norm': '', 'd': '', 'pc': 94, 'pcby': [], 'ccnt': 60281, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1670817267, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=97147119)', 'id': 97147119, 'dn': 'Computer Science Education', 'sn': '', 'norm': '', 'd': '', 'pc': 62, 'pcby': [], 'ccnt': 7808, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1671540589, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=127754761)', 'id': 127754761, 'dn': 'Journal of Water Resources Planning and Management', 'sn': '', 'norm': '', 'd': '', 'pc': 86, 'pcby': [], 'ccnt': 68090, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1680512746, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=132457063)', 'id': 132457063, 'dn': 'Physics Procedia', 'sn': '', 'norm': '', 'd': '', 'pc': 92, 'pcby': [], 'ccnt': 35160, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1697164179, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=80150607)', 'id': 80150607, 'dn': 'Journal of Transport Geography', 'sn': '', 'norm': '', 'd': '', 'pc': 87, 'pcby': [], 'ccnt': 66474, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1699756554, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764358787)', 'id': 2764358787, 'dn': 'Computer Education', 'sn': '', 'norm': '', 'd': '', 'pc': 68, 'pcby': [], 'ccnt': 19848, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1748790306, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=30879505)', 'id': 30879505, 'dn': 'Journal of the Association for Information Systems', 'sn': '', 'norm': '', 'd': '', 'pc': 65, 'pcby': [], 'ccnt': 34078, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1809330518, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=133992056)', 'id': 133992056, 'dn': 'Nuclear Fusion', 'sn': '', 'norm': '', 'd': '', 'pc': 65, 'pcby': [], 'ccnt': 223747, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1810181905, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=205663195)', 'id': 205663195, 'dn': 'Algorithms for Molecular Biology', 'sn': '', 'norm': '', 'd': '', 'pc': 66, 'pcby': [], 'ccnt': 8248, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.182116921, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=115606517)', 'id': 115606517, 'dn': 'Frontiers in Neurorobotics', 'sn': '', 'norm': '', 'd': '', 'pc': 88, 'pcby': [], 'ccnt': 5021, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1834591286, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=127523745)', 'id': 127523745, 'dn': 'Measurement Techniques', 'sn': '', 'norm': '', 'd': '', 'pc': 78, 'pcby': [], 'ccnt': 9496, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.185095039, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=161248890)', 'id': 161248890, 'dn': 'Risk Analysis', 'sn': '', 'norm': '', 'd': '', 'pc': 72, 'pcby': [], 'ccnt': 150950, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1859633653, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=26008998)', 'id': 26008998, 'dn': 'Journal of Experimental Psychology: Human Perception and Performance', 'sn': '', 'norm': '', 'd': '', 'pc': 109, 'pcby': [], 'ccnt': 291015, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1873985208, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=164884734)', 'id': 164884734, 'dn': 'Annales Des Télécommunications', 'sn': '', 'norm': '', 'd': '', 'pc': 90, 'pcby': [], 'ccnt': 15962, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1875602594, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=144507673)', 'id': 144507673, 'dn': 'Radiotherapy and Oncology', 'sn': '', 'norm': '', 'd': '', 'pc': 79, 'pcby': [], 'ccnt': 279274, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1877205871, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=22130598)', 'id': 22130598, 'dn': 'Computer Science - Research and Development', 'sn': '', 'norm': '', 'd': '', 'pc': 69, 'pcby': [], 'ccnt': 3793, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1878527853, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=74983066)', 'id': 74983066, 'dn': 'Aaps Journal', 'sn': '', 'norm': '', 'd': '', 'pc': 49, 'pcby': [], 'ccnt': 54584, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1879140318, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=111927887)', 'id': 111927887, 'dn': 'Journal of Physics D', 'sn': '', 'norm': '', 'd': '', 'pc': 47, 'pcby': [], 'ccnt': 566742, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1905770531, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=61773069)', 'id': 61773069, 'dn': 'Journal of Chemometrics', 'sn': '', 'norm': '', 'd': '', 'pc': 64, 'pcby': [], 'ccnt': 54814, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1941199275, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=902750600)', 'id': 902750600, 'dn': 'The Electronic Library', 'sn': '', 'norm': '', 'd': '', 'pc': 97, 'pcby': [], 'ccnt': 16880, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1955923474, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=162544196)', 'id': 162544196, 'dn': 'Journal of Molecular Graphics', 'sn': '', 'norm': '', 'd': '', 'pc': 6, 'pcby': [], 'ccnt': 49556, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.1965817631, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=172782825)', 'id': 172782825, 'dn': 'California Management Review', 'sn': '', 'norm': '', 'd': '', 'pc': 33, 'pcby': [], 'ccnt': 149322, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.2012896016, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=24688465)', 'id': 24688465, 'dn': 'Physica D: Nonlinear Phenomena', 'sn': '', 'norm': '', 'd': '', 'pc': 59, 'pcby': [], 'ccnt': 405745, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.202045488, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=16006927)', 'id': 16006927, 'dn': 'Journal of Multimedia', 'sn': '', 'norm': '', 'd': '', 'pc': 73, 'pcby': [], 'ccnt': 6427, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.2031988604, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=140962798)', 'id': 140962798, 'dn': 'Neural Processing Letters', 'sn': '', 'norm': '', 'd': '', 'pc': 103, 'pcby': [], 'ccnt': 24787, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.2055217141, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=199067057)', 'id': 199067057, 'dn': 'Journal of Zhejiang University Science C', 'sn': '', 'norm': '', 'd': '', 'pc': 95, 'pcby': [], 'ccnt': 5643, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.2057450989, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=8962223)', 'id': 8962223, 'dn': 'Journal of Aircraft', 'sn': '', 'norm': '', 'd': '', 'pc': 95, 'pcby': [], 'ccnt': 143766, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.2067269783, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2764532672)', 'id': 2764532672, 'dn': 'International Journal of Electrical and Computer Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 90, 'pcby': [], 'ccnt': 8025, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.2068548759, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2920963920)', 'id': 2920963920, 'dn': 'arXiv: Signal Processing', 'sn': '', 'norm': '', 'd': '', 'pc': 126, 'pcby': [], 'ccnt': 4231, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.2131857726, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=136352176)', 'id': 136352176, 'dn': 'Genetic Epidemiology', 'sn': '', 'norm': '', 'd': '', 'pc': 88, 'pcby': [], 'ccnt': 75524, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.2153325302, 'et': 3}"
